// METGen - The Synthesized METAR Generator
// Copyright (C) 2025 FiendishDrWu
//
// This program is free software: you can redistribute it and/or modify
// it under the terms of the GNU Affero General Public License as published
// by the Free Software Foundation, either version 3 of the License, or
// (at your option) any later version.
//
// This program is distributed in the hope that it will be useful,
// but WITHOUT ANY WARRANTY; without even the implied warranty of
// MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
// GNU Affero General Public License for more details.
//
// You should have received a copy of the GNU Affero General Public License
// along with this program.  If not, see <https://www.gnu.org/licenses/>.
//
ICAO,Latitude,Longitude
HSOB,13.152778,30.232778
HSPN,19.433611,37.234167
HSRN,11.8324692723,32.810497283900006
HSSG,13.477500,22.537222
HSSJ,4.87201023102,31.6011009216
HSSK,15.590278,32.553056
HSSM,9.55897045135498,31.65220069885254
HSSP,19.576,37.216
HSSS,15.589500427246094,32.553199768066406
HSSW,21.802778,31.521944
HSTR,4.400000095367432,32.58300018310547
HSWD,14.3836,33.5264
HSWW,7.725830078119999,27.9750003815
HSYE,4.13028160099,30.7280731201
HSZA,12.9437,23.5631
HTAR,-3.366561,36.623614
HTBU,-1.332033,31.821408
HTDA,-6.878111,39.202625
HTDO,-6.170400,35.749278
HTGE,-2.81367,32.1725
HTGR,-2.16083,34.2256
HTGW,-8.919942,33.274097
HTIR,-7.667450,35.752394
HTKA,-4.884350,29.669928
HTKI,-8.91123,39.508619
HTKJ,-3.429406,37.074461
HTKU,-4.549200,30.102133
HTLD,-2.068667,35.544000
HTLI,-9.85111,39.757801
HTLM,-3.375464,35.818011
HTMA,-7.917278,39.668514
HTMB,-8.919444,33.463889
HTMD,-3.514,33.619
HTMG,-6.797461,37.652875
HTMI,-10.733333,38.766667
HTMP,-6.355333,31.084056
HTMR,-7.684811,34.922282
HTMS,-3.3633298873901367,37.32690048217773
HTMT,-10.336131,40.182011
HTMU,-1.503444,33.802167
HTMW,-2.444311,32.932300
HTNA,-10.3575,38.7792
HTNG,-6.717,38.154
HTNJ,-9.35,34.8
HTNR,-2.542300,30.703103
HTPE,-5.257383,39.811392
HTRU,-2.813667,32.172472
HTSN,-2.462556,34.827389
HTSO,-10.681500,35.581636
HTSU,-7.948567,31.610756
HTSY,-3.608297,33.503481
HTTB,-5.076008,32.830331
HTTG,-5.092106,39.071594
HTWK,-3.049999952316284,37.0
HTZA,-6.224892,39.225175
HUAR,3.049444,30.911944
HUEN,0.040814,32.440542
HUGU,2.805278,32.271944
HUJI,0.450000,33.200000
HUKB,-1.226111,29.96
HUKD,3.717500,33.748611
HUKF,2.32872,31.4997
HUKI,-1.2837,29.7197
HUKJ,0.200000,32.550000
HUKK,0.500000,33.280000
HUKO,2.950000,34.116667
HUKS,0.188292,30.101592
HUKT,3.2817,32.8882
HULI,2.250000,32.916667
HUMA,-0.550000,30.600000
HUMI,1.750000,31.750000
HUMO,2.516667,34.583333
HUPA,2.333333,31.500000
HUSO,1.722311,33.618683
HUTO,0.683333,34.166667
IA02,40.747994,-95.670931
IA05,40.854197,-95.085928
IA07,43.451656,-93.318306
IA12,41.476944,-92.379444
IA18,42.973694,-94.035903
IA20,41.338392,-93.653706
IA21,41.956697,-94.086942
IA24,41.758028,-91.720950
IA26,42.499836,-95.067092
IA31,42.765208,-93.246003
IA32,41.355817,-95.848236
IA38,43.139286,-93.433581
IA42,42.313722,-92.411692
IA43,41.605200,-94.616178
IA51,43.426817,-93.273553
IA59,42.243331,-96.098492
IA61,41.347967,-94.121403
IA62,43.374600,-92.308272
IA63,41.258383,-92.551508
IA68,41.609906,-90.858911
IA76,41.352361,-94.211667
IA77,41.787258,-93.512378
IA83,42.955114,-94.167489
IA94,42.880647,-93.315189
ID06,43.816528,-115.114722
ID31,44.331450,-116.030683
ID39,44.018111,-114.839500
ID40,43.417800,-116.706183
ID45,46.323533,-116.713450
ID50,45.258194,-113.837500
ID51,46.043556,-115.886875
ID52,45.157103,-113.802028
ID57,46.223167,-116.869956
ID63,43.885347,-116.648967
ID67,43.860681,-116.262708
ID70,43.394464,-114.825228
ID74,44.536569,-115.350942
ID75,48.126094,-116.165611
ID76,44.723583,-116.021986
ID82,43.308239,-114.063367
ID83,46.296333,-116.954206
ID90,43.681689,-116.826469
ID93,42.553333,-114.547639
ID97,44.034664,-113.459250
IG04,39.046425,-85.156197
IG05,41.189764,-86.606956
II93,39.484156,-86.229211
IL05,39.192006,-88.670286
IL22,41.521878,-89.132694
IL28,42.466444,-90.169389
IL45,40.489344,-89.778081
IL47,42.378206,-89.564442
IL48,38.732908,-89.806567
IL71,37.819167,-89.152222
IL78,41.131117,-87.792203
IL91,38.452306,-90.236056
IN01,39.486111,-86.148611
IN02,38.970278,-86.004167
IN07,38.518522,-85.587583
IN09,39.805053,-85.854811
IN12,39.721319,-85.269278
IN16,41.419389,-87.400100
IN21,40.964444,-86.918472
IN26,39.136267,-85.146239
IN29,40.573914,-87.103364
IN30,38.402458,-87.599183
IN34,41.529978,-85.971808
IN41,41.452742,-86.791061
IN50,38.688406,-85.703222
IN55,40.079119,-87.262153
IN58,39.501333,-86.262922
IN82,41.750125,-86.087875
JY24,40.918117,-74.860625
JY73,39.904153,-74.749550
K00C,37.203178,-107.869194
K00F,45.470472,-105.457139
K00M,31.953750,-89.235333
K00N,39.473739,-75.184567
K00R,30.685861,-95.017917
K00S,44.181556,-122.085556
K00U,45.744389,-107.660444
K00W,46.672750,-117.441667
K01G,42.741350,-78.052147
K01J,30.685967,-81.906344
K01K,37.036611,-97.585556
K01M,34.491792,-88.201203
K01U,38.853250,-115.634667
K02A,32.850483,-86.611433
K02C,43.089642,-88.179444
K02G,40.673306,-80.641417
K02T,45.770028,-112.980472
K03B,37.126778,-92.621611
K03D,40.447250,-92.226944
K03S,45.401611,-122.228694
K04A,31.736386,-86.262456
K04G,41.130472,-80.619583
K04M,33.930083,-89.343278
K04V,38.099394,-106.174328
K04W,46.022939,-92.895222
K04Y,46.883778,-96.350611
K05C,41.519842,-87.399508
K05D,47.967856,-102.478117
K05N,35.482186,-77.355775
K05S,45.852106,-123.242869
K05U,39.603750,-116.003611
K05V,37.411119,-105.551681
K05Y,46.303989,-95.442258
K06A,32.460472,-85.680028
K06C,41.989342,-88.101242
K06D,48.884417,-99.620928
K06M,33.534833,-89.313111
K06N,41.431911,-74.391561
K06U,41.975831,-114.658017
K06Y,45.829961,-96.160614
K07A,32.167592,-85.811197
K07F,32.528833,-94.971750
K07K,41.112611,-98.051722
K07N,40.016761,-77.003867
K07R,27.610167,-97.752528
K07S,37.659306,-96.527692
K07V,37.523825,-105.009269
K07Y,46.955894,-93.597442
K08A,32.527333,-86.331028
K08B,44.000000,-69.887139
K08C,42.936722,-85.805753
K08D,48.300883,-102.406753
K08F,34.531758,-96.233053
K08K,40.651333,-98.079889
K08M,32.761583,-89.530389
K08N,40.291553,-76.328747
K08R,41.489500,-71.620639
K08U,41.515750,-115.859919
K09A,32.119306,-88.127472
K09J,31.074472,-81.427778
K09K,41.634917,-99.342139
K09M,33.991361,-90.078556
K09N,41.832639,-73.876167
K09R,30.775200,-94.458533
K09S,48.840894,-117.283986
K09T,33.281319,-97.496694
K0A3,35.985444,-85.809111
K0A4,36.363717,-82.309025
K0A7,35.307617,-82.433175
K0A8,32.936939,-87.090547
K0A9,36.371558,-82.172725
K0B1,44.425167,-70.809917
K0B2,44.763833,-68.767861
K0B4,42.603083,-97.253500
K0B5,42.591611,-72.523000
K0B7,44.117389,-72.827000
K0B8,41.252139,-72.031639
K0C0,42.402472,-88.632389
K0C1,39.487750,-94.781139
K0C2,41.770864,-88.703414
K0C4,42.113419,-96.727814
K0C5,43.577011,-85.284000
K0C8,41.519475,-88.605628
K0D7,40.790608,-83.829103
K0D8,44.986611,-99.952889
K0E0,34.978167,-106.000028
K0E8,35.717658,-108.201597
K0E9,40.756228,-93.240336
K0F2,33.601667,-97.775556
K0F3,43.387422,-95.139469
K0F4,41.286361,-98.990028
K0F7,35.388667,-95.600278
K0F9,34.198500,-96.674500
K0G3,40.400944,-96.170444
K0G6,41.467306,-84.506778
K0G7,42.883556,-76.781167
K0H1,39.006528,-99.892944
K0H7,40.421722,-91.706667
K0I2,39.476736,-87.099708
K0I8,38.366164,-84.283344
K0J0,31.600222,-85.238308
K0J4,31.042475,-86.311561
K0J8,29.618917,-82.508778
K0K6,36.179347,-95.580275
K0K7,42.734861,-94.245472
K0L4,37.491889,-117.188417
K0L7,35.768264,-115.329622
K0L9,36.311028,-114.463889
K0M0,33.884528,-91.534278
K0M2,36.475333,-89.346306
K0M3,35.545975,-87.597325
K0M4,36.009542,-88.124728
K0M5,36.116611,-87.738167
K0M8,32.825881,-91.187664
K0M9,32.410722,-91.498528
K0N0,39.289833,-94.442444
K0N4,39.202306,-75.485417
K0O2,35.286278,-116.081361
K0O4,39.946108,-122.171117
K0O9,41.845669,-123.984519
K0P1,39.831694,-99.568444
K0P2,39.796256,-76.646394
K0P8,40.024425,-76.815300
K0Q3,38.223942,-122.449711
K0Q4,36.581000,-119.656978
K0Q5,40.028167,-124.074306
K0Q9,38.257472,-122.434556
K0R0,31.297847,-89.811486
K0R1,31.016222,-87.446750
K0R2,38.402333,-93.332250
K0R4,31.562000,-91.506472
K0R5,31.963661,-92.660261
K0R6,33.522611,-92.460278
K0R7,31.990278,-93.307611
K0S0,46.976842,-118.587231
K0S1,47.849364,-113.417419
K0S5,46.238469,-116.238578
K0S7,48.958972,-119.411972
K0S9,48.053806,-122.810639
K0U0,44.642111,-115.533389
K0U1,44.142125,-115.314264
K0U2,43.801850,-113.831422
K0U3,44.744583,-114.921389
K0U7,43.324906,-113.588350
K0U8,44.610203,-113.895886
K0U9,44.461278,-116.758028
K0V3,40.514917,-98.945639
K0V4,37.141722,-79.016389
K0V7,36.716444,-110.228444
K0VG,36.654086,-83.217847
K0W3,39.567900,-76.203053
K0Y6,43.416622,-93.508544
K10C,42.402889,-88.375111
K10D,44.953850,-94.065392
K10G,40.536700,-81.955942
K10U,41.953628,-116.182069
K10X,29.461483,-100.114289
K11A,31.883325,-85.485225
K11K,37.461172,-95.241944
K11N,41.569167,-73.462083
K11R,30.219675,-96.374403
K11S,48.266117,-124.313964
K11V,40.327358,-104.609394
K11Y,44.063800,-88.191958
K12A,35.177531,-92.335067
K12D,47.818156,-92.286067
K12G,40.872861,-82.697389
K12J,31.050711,-87.067267
K12K,40.046200,-98.061256
K12N,41.008619,-74.738033
K12S,44.831528,-119.429667
K12V,38.440889,-82.200778
K12Y,44.440889,-93.915847
K13C,43.452250,-85.264639
K13K,37.851617,-96.292025
K13Q,34.004306,-108.679778
K13W,48.256944,-122.436194
K13Y,48.408278,-93.579425
K14A,35.613869,-80.899431
K14G,41.333083,-83.161194
K14J,31.410042,-86.090336
K14M,33.182514,-90.830494
K14N,40.844289,-75.635356
K14S,46.896950,-124.100744
K14Y,45.897594,-94.873622
K15A,30.909139,-87.996333
K15F,33.191486,-99.717872
K15G,41.028186,-81.798147
K15J,31.136758,-83.454222
K15M,34.773333,-88.166083
K15N,39.117333,-75.584417
K16D,46.610972,-95.606111
K16G,41.094056,-83.212500
K16J,31.743289,-84.419292
K16S,42.997261,-123.315347
K16W,46.583944,-118.003583
K16X,33.080611,-97.358417
K17A,36.328250,-93.622214
K17G,40.781583,-82.974806
K17J,31.006508,-84.877636
K17K,36.774306,-102.510444
K17M,31.862764,-89.800614
K17N,39.705475,-75.033003
K17Q,38.215386,-97.352186
K17S,45.323728,-123.054269
K17V,40.624444,-102.607972
K18A,34.340361,-83.130806
K18I,36.695389,-84.391500
K18K,37.384278,-100.186194
K18T,33.260806,-103.278486
K18V,40.102722,-104.701194
K18Y,45.772464,-93.632183
K19M,33.125461,-90.025558
K19N,39.778444,-74.947806
K19S,37.496861,-100.832917
K1A1,42.149444,-73.750472
K1A2,47.112636,-97.208147
K1A3,35.015817,-84.346831
K1A4,31.103703,-86.062600
K1A5,35.222311,-83.419997
K1A6,36.610261,-83.737317
K1A7,36.396817,-85.641325
K1A8,37.722058,-117.236367
K1A9,32.438722,-86.512694
K1B0,45.004508,-69.237436
K1B1,42.291306,-73.710333
K1B2,41.358450,-70.524469
K1B5,44.195950,-71.750703
K1B6,42.106486,-71.510089
K1B8,43.052694,-73.363139
K1B9,42.000881,-71.198042
K1BT,37.918981,-90.575203
K1C1,40.448978,-88.127739
K1C3,43.254528,-73.470194
K1C5,41.695917,-88.129500
K1C8,42.291686,-89.136219
K1C9,36.952833,-121.462639
K1D1,45.230500,-96.566083
K1D2,42.347806,-83.456333
K1D3,43.404714,-98.830492
K1D4,40.992556,-81.431781
K1D6,44.731103,-94.713786
K1D7,45.293111,-97.513611
K1D8,44.856567,-98.531228
K1DS,33.384261,-80.907025
K1E2,29.451500,-103.397611
K1E4,35.143722,-101.839222
K1E7,35.063889,-101.877583
K1E8,44.387917,-75.066333
K1F0,34.146972,-97.122667
K1F2,43.225553,-74.114450
K1F4,34.140403,-96.812033
K1F5,39.365083,-100.438083
K1F7,32.812944,-96.352028
K1G0,41.391000,-83.630139
K1G1,41.331528,-82.100250
K1G3,41.151389,-81.415111
K1G4,35.986111,-113.816917
K1G5,41.131444,-81.764889
K1G8,40.475989,-80.628061
K1H0,38.727333,-90.508417
K1H1,43.205889,-76.179306
K1H2,39.070444,-88.533528
K1H3,38.471611,-91.817222
K1H4,42.419703,-74.006892
K1H5,36.989619,-91.954078
K1H6,36.138917,-95.825056
K1H8,39.302508,-88.004061
K1H9,45.835617,-91.802839
K1I1,44.220856,-73.788011
K1I3,39.042722,-87.002750
K1I5,42.364000,-74.065028
K1I8,40.573203,-85.899597
K1I9,40.540811,-86.681467
K1J9,30.406306,-86.829194
K1K1,37.774444,-97.113222
K1K2,34.849453,-97.585292
K1K4,35.155067,-97.470394
K1K5,36.571300,-98.854664
K1K6,38.372842,-98.598644
K1K7,37.580706,-95.837156
K1K8,36.546361,-95.013528
K1K9,37.456667,-100.984611
K1KS,38.173433,-94.690325
K1L1,37.787417,-114.419889
K1L3,35.444556,-114.909361
K1L4,35.305550,-114.882753
K1L7,37.745361,-111.570167
K1L8,37.140217,-113.306081
K1L9,37.859639,-112.815861
K1M2,33.145181,-90.515286
K1M3,34.979083,-86.883278
K1M4,34.280333,-87.600417
K1M5,36.592867,-86.476911
K1M6,45.288042,-106.145294
K1M7,36.525639,-88.917833
K1M8,41.839056,-71.026472
K1M9,36.817803,-87.907517
K1MO,37.120861,-92.310106
K1N1,35.094611,-106.164556
K1N3,40.971689,-78.242981
K1N5,38.412769,-75.616931
K1N7,40.971133,-74.997503
K1O1,34.237589,-98.742008
K1O2,38.990611,-122.900722
K1O3,38.202442,-121.269142
K1O4,35.733667,-98.730528
K1O5,41.729983,-122.544481
K1O6,41.262919,-122.272039
K1O8,34.458625,-99.171333
K1OK,36.365236,-97.667842
K1P1,43.778256,-71.753850
K1PP,35.757186,-94.649858
K1Q1,36.162450,-119.050103
K1Q2,40.650306,-120.768508
K1Q4,37.679097,-121.299664
K1Q5,39.449881,-122.955278
K1QK,39.038589,-100.233889
K1R1,31.668814,-92.157594
K1R4,31.126353,-92.501289
K1R7,31.605833,-90.409306
K1R8,30.870333,-87.819333
K1RL,48.977139,-123.079222
K1S1,48.990472,-116.502056
K1S2,48.258614,-121.610203
K1S3,46.271150,-106.623903
K1S4,36.155361,-98.933694
K1S5,46.327072,-119.970361
K1S6,48.190647,-116.909861
K1S7,45.671778,-116.305722
K1S8,45.722556,-120.176972
K1S9,48.313958,-117.743425
K1T7,29.811750,-98.426056
K1T8,29.739364,-98.451294
K1U0,42.974908,-113.350561
K1U1,46.126319,-114.921703
K1U2,43.851267,-112.501028
K1U3,43.215997,-116.549008
K1U4,44.979058,-116.284294
K1U6,42.233889,-113.877639
K1U7,42.249761,-111.341628
K1U9,43.466250,-115.310028
K1UT,41.175681,-112.380386
K1V0,36.808292,-107.652614
K1V2,42.009994,-101.770064
K1V6,38.428561,-105.106856
K1V8,37.784917,-106.046917
K1W1,45.627831,-122.404311
K1W3,39.605989,-78.760461
K1WF,40.014794,-84.198081
K1X1,36.105903,-100.025706
K1Y3,40.706389,-94.220278
K1Y5,43.087197,-92.343233
K1Y9,42.987889,-95.664472
K1Z1,36.259703,-113.231322
K20A,33.971278,-86.380389
K20M,33.133722,-88.536000
K20N,41.985250,-73.964333
K20T,32.470694,-97.560300
K20U,46.925167,-103.982056
K20V,40.053433,-106.368975
K21D,44.997197,-92.853686
K21F,33.227861,-98.146444
K21N,40.986944,-72.519139
K21W,47.013139,-121.533667
K22D,40.130594,-80.096139
K22F,33.229111,-100.569111
K22I,39.327989,-82.441158
K22M,34.275556,-89.038028
K22N,40.809508,-75.761497
K22S,42.717972,-120.562778
K22T,42.033850,-83.878353
K23D,48.577603,-96.541269
K23M,32.085956,-88.739025
K23N,40.757597,-73.052689
K23R,29.138389,-98.941889
K23S,47.181944,-113.445222
K23W,46.866217,-91.083603
K24A,35.317211,-83.209703
K24C,42.954658,-85.345617
K24F,32.744314,-94.304689
K24J,30.300389,-83.024389
K24K,44.974222,-115.729750
K24M,43.244747,-85.711708
K24N,36.828536,-106.884192
K24R,28.685500,-99.189083
K24S,42.110194,-122.383111
K25D,45.247411,-92.992856
K25J,31.701867,-84.827006
K25M,34.722722,-89.014694
K25U,45.427861,-116.693889
K26A,33.284197,-85.808967
K26N,39.263481,-74.607478
K26R,29.001000,-96.581961
K26U,42.010306,-117.727139
K26W,42.209722,-84.231667
K27C,43.630047,-85.261489
K27K,38.234433,-84.434683
K27P,42.329906,-93.114283
K27R,30.862222,-100.610861
K27W,47.819414,-120.719894
K28A,35.120981,-80.587289
K28J,29.658383,-81.689503
K28M,42.025139,-70.838111
K28N,39.539583,-74.967667
K28U,43.424833,-117.345667
K28X,35.454128,-100.993814
K29C,44.046778,-82.914417
K29D,41.146028,-80.167750
K29F,34.392833,-101.759917
K29M,42.890719,-83.932194
K29N,39.524006,-75.046342
K29S,45.049936,-110.746600
K2A0,35.486250,-84.931083
K2A1,36.349703,-84.946653
K2A2,35.650719,-92.403814
K2A5,35.911800384521484,-79.61759948730469
K2A6,34.582444,-91.165222
K2A8,34.217142,-87.158158
K2B1,41.685278,-70.402250
K2B2,42.795361,-70.839444
K2B3,43.387136,-72.187614
K2B6,39.437561,-83.708256
K2B7,44.768528,-69.374417
K2B9,43.883722,-72.252083
K2C5,42.252986,-85.851656
K2C6,40.774000,-90.074417
K2C8,48.783722,-97.631972
K2CB,29.951944,-81.979861
K2D1,40.969969,-81.098667
K2D5,46.173297,-98.080039
K2D7,40.646353,-81.555900
K2E2,42.951608,-82.775867
K2E5,31.947622,-105.191783
K2E6,45.533736,-98.093928
K2E7,35.246861,-100.546806
K2E8,42.425133,-83.868556
K2F0,30.906222,-101.889806
K2F1,35.234611,-100.185306
K2F4,33.181000,-101.819389
K2F6,36.355144,-96.010725
K2F7,33.292861,-95.896417
K2G1,41.667044,-81.197183
K2G2,40.360611,-80.701694
K2G4,39.580806,-79.335944
K2G5,30.589356,-98.370303
K2G8,44.393583,-71.198089
K2G9,40.038503,-79.015297
K2GC,34.893692,-78.843531
K2H0,39.411303,-88.845522
K2H2,36.962306,-93.695333
K2H5,29.499167,-95.898389
K2H9,48.666864,-99.853161
K2I0,37.355928,-87.398219
K2I3,37.609817,-86.507167
K2IS,26.735172,-81.051061
K2J0,29.989456,-84.395392
K2J3,32.985944,-82.384806
K2J5,32.893028,-81.965222
K2J8,29.250028,-81.459333
K2J9,30.597886,-84.557442
K2K1,36.662531,-97.808667
K2K4,34.892611,-99.528222
K2K6,37.380917,-96.271111
K2K7,37.435364,-95.646119
K2K8,37.275367,-97.758750
K2K9,35.832853,-95.667417
K2KL,30.599222,-98.409222
K2L0,31.342192,-92.443578
K2L1,47.906714,-97.640972
K2M0,37.115133,-87.857083
K2M1,39.019639,-94.086500
K2M2,35.234300,-87.257944
K2M4,32.354944,-89.488167
K2M7,45.531617,-84.308044
K2M8,35.278481,-89.932997
K2MO,37.068392,-93.884931
K2N2,43.592019,-71.751469
K2N4,42.736528,-76.486250
K2N5,40.049511,-76.977150
K2N6,40.027083,-74.690889
K2O1,39.943917,-120.945389
K2O3,38.580028,-122.435472
K2O6,37.112444,-120.247000
K2O7,36.816372,-118.204933
K2O8,35.507222,-98.342556
K2P2,45.388256,-86.924042
K2P7,40.056864,-80.963189
K2Q9,37.609653,-118.006489
K2R0,31.643553,-88.635094
K2R1,29.899069,-91.666000
K2R2,39.746778,-86.475167
K2R4,30.637622,-86.993653
K2R5,30.501917,-88.275111
K2R6,30.956747,-92.234100
K2R7,30.819444,-90.112528
K2R9,28.824986,-97.865569
K2RR,27.779333,-81.203917
K2S0,48.350586,-120.093950
K2S1,47.458589,-122.476972
K2S2,43.127528,-121.808722
K2S4,46.965814,-119.066331
K2S5,47.656006,-120.056464
K2S6,45.295672,-122.955378
K2S7,42.579319,-121.879014
K2S8,47.753389,-118.743917
K2S9,46.697619,-123.823383
K2T1,34.185136,-102.641097
K2TX,30.920417,-97.540000
K2U0,43.498506,-115.548147
K2U4,43.190192,-112.531928
K2U5,45.991583,-114.840939
K2U7,44.208519,-114.934528
K2U8,44.723306,-115.003972
K2UT,41.159378,-112.333081
K2V5,40.100397,-102.241172
K2V6,40.105711,-102.714439
K2VA,43.450631,-96.404667
K2W1,47.177581,-120.852661
K2W2,39.467019,-77.017433
K2W3,46.871667,-122.257222
K2W5,38.597050,-77.072458
K2W6,38.315708,-76.552158
K2Y1,42.317514,-93.415164
K2Y4,42.387822,-94.618903
K30F,33.131389,-97.014194
K30K,37.906861,-100.531417
K30M,34.659083,-90.376222
K31D,40.333403,-79.779211
K31E,39.665456,-74.308044
K32A,35.087264,-93.428925
K32S,46.525111,-114.052806
K33A,35.157333,-82.123750
K33J,31.052625,-85.868944
K33K,37.908994,-99.403106
K33M,34.167861,-89.684889
K33N,39.218694,-75.600472
K33R,31.084333,-95.164111
K33S,47.123453,-118.389328
K33U,40.917814,-109.390661
K33V,40.750389,-106.271528
K34G,41.975044,-83.925219
K34M,36.486056,-90.015694
K34R,29.389958,-96.956061
K35A,34.686953,-81.641167
K35C,43.128633,-85.505186
K35D,42.530436,-85.823778
K35S,45.589206,-120.673986
K35X,33.251856,-97.553556
K36K,37.969444,-101.255583
K36S,41.790681,-123.388944
K37F,33.468722,-99.586222
K37K,33.925972,-97.296361
K37M,36.041997,-90.149133
K37N,47.482728,-101.408150
K37S,48.004833,-106.477889
K37T,36.164528,-92.144472
K37V,40.341583,-99.907806
K38C,43.598472,-85.492472
K38D,40.948081,-80.862083
K38I,40.091169,-83.689369
K38K,39.061956,-98.525344
K38N,39.303667,-75.583806
K38S,46.387833,-112.764944
K38U,38.362914,-111.595986
K38W,48.955897,-122.458119
K39G,43.030478,-82.669464
K39K,38.691722,-95.690167
K39N,40.399089,-74.659006
K39P,46.550361,-122.266625
K39T,43.064753,-84.489153
K39Z,43.105114,-86.121269
K3A2,36.408897,-83.557186
K3A4,35.941947,-79.685508
K3A5,38.612750,-119.002319
K3A7,32.820417,-87.865083
K3A9,44.393831,-97.122947
K3AU,37.669833,-97.078025
K3B0,42.101111,-72.038833
K3B1,45.462831,-69.551650
K3B3,42.425903,-71.792850
K3B4,43.143133,-70.773436
K3B8,47.070389,-122.371083
K3C1,41.656994,-86.034725
K3CK,42.206861,-88.322694
K3CM,43.546944,-83.895472
K3CU,46.194933,-91.248453
K3D1,45.214642,-88.073297
K3D2,45.135708,-87.188128
K3D8,41.336000,-83.723194
K3DA,43.056842,-83.804600
K3DW,37.222706,-93.248350
K3E0,35.713933,-100.603192
K3EV,38.011944,-87.594861
K3EX,39.337278,-94.197417
K3F2,32.415028,-98.996833
K3F3,32.072778,-93.765611
K3F4,32.861333,-94.010153
K3F5,42.911561,-84.674864
K3F6,34.027633,-100.282003
K3F7,35.807047,-96.421136
K3F9,32.676675,-95.510958
K3FK,39.426439,-86.058322
K3FU,45.030675,-99.112872
K3G2,48.294083,-95.625972
K3G3,41.003061,-81.756522
K3G4,40.902972,-82.255639
K3G5,39.450092,-79.666444
K3G6,40.906000,-81.000028
K3G8,41.439778,-90.110056
K3G9,40.852564,-79.974781
K3GM,43.034056,-86.198167
K3GV,39.014642,-94.214858
K3H4,47.359397,-97.060419
K3H5,41.682417,-90.078611
K3HO,41.555900,-87.263922
K3I2,38.914636,-82.098578
K3I3,39.547786,-87.377353
K3I4,38.258389,-80.651333
K3I7,39.913278,-84.400414
K3J0,32.866511,-81.080969
K3J1,32.496850,-80.993150
K3J6,30.796361,-82.028167
K3JA,37.854742,-95.747892
K3JC,39.043333,-96.843278
K3K3,37.998583,-101.747608
K3K7,38.457528,-101.350864
K3K8,37.222861,-99.332028
K3KK,41.100033,-87.916711
K3L2,35.792944,-115.626417
K3L7,44.738344,-83.379692
K3LF,39.162500,-89.674639
K3M0,36.349056,-92.555806
K3M5,34.747361,-86.460972
K3M7,36.520028,-86.058056
K3M8,33.386753,-88.006581
K3M9,33.560444,-92.085389
K3MY,40.795806,-89.613472
K3N6,40.329886,-74.346786
K3N8,47.260506,-95.928086
K3NP,42.171003,-84.259308
K3O1,37.260556,-120.964250
K3O3,34.983350,-97.382639
K3O4,35.167708,-99.657806
K3O5,34.372583,-98.405886
K3O8,36.248111,-120.238472
K3O9,36.577578,-94.861900
K3OK,35.661039,-97.002328
K3P3,46.359161,-102.328244
K3Q0,38.379861,-118.096750
K3R2,30.161778,-92.483972
K3R4,31.544247,-93.483806
K3R7,30.242700,-92.673500
K3R8,38.657700,-85.790586
K3R9,30.357492,-97.994467
K3RC,44.473697,-84.563675
K3S4,42.103600,-123.682417
K3S5,43.036194,-84.434181
K3S6,43.223444,-122.421167
K3S7,45.698139,-123.929639
K3S8,42.510122,-123.387989
K3S9,45.246567,-120.166450
K3T0,33.839347,-96.810069
K3T2,29.479083,-95.326556
K3T3,45.043953,-92.021328
K3T5,29.907972,-96.950000
K3T6,33.133611,-97.297028
K3T7,41.688389,-82.808167
K3T8,31.678556,-97.362556
K3T9,29.471083,-103.936417
K3TA,37.958347,-98.650361
K3TE,42.025111,-83.939297
K3TR,41.835889,-86.225167
K3TX,33.392850,-97.353847
K3U0,42.020739,-115.338400
K3U1,45.268111,-115.683611
K3U2,44.911722,-115.485528
K3U3,46.153414,-112.867733
K3U4,45.606556,-106.274250
K3U5,47.463417,-112.380111
K3U7,47.482028,-112.872306
K3U8,48.163436,-110.114283
K3U9,46.211667,-112.107611
K3VS,38.428272,-92.875264
K3W2,41.636667,-82.828333
K3W3,38.918111,-76.358833
K3W5,48.529839,-121.758250
K3W6,34.542861,-78.778167
K3W7,47.922056,-119.083000
K3W8,45.799992,-99.642719
K3W9,41.694444,-82.796556
K3X5,41.718000,-82.821111
K3Y2,42.985222,-91.790639
K3Y3,41.362806,-94.021194
K3Y4,41.736100,-95.683617
K3Y7,45.389711,-101.437572
K40C,42.200722,-86.249367
K40D,45.790019,-89.121289
K40G,35.650647,-112.148044
K40I,39.505339,-84.121881
K40U,40.986394,-109.678528
K41C,42.691697,-85.645856
K41F,34.001528,-101.330250
K41G,42.841000,-84.479047
K41N,41.211167,-80.969258
K41U,39.331417,-111.612611
K42A,36.070981,-91.830136
K42B,41.445656,-72.455642
K42C,43.559847,-85.774153
K42I,40.007292,-82.013481
K42J,29.844750,-82.047528
K42M,36.522283,-91.571986
K42U,41.148675,-111.767150
K42V,40.058050,-101.546833
K43A,35.384650,-79.790267
K43B,44.726875,-67.991361
K43D,47.347583,-118.677222
K43G,42.177181,-83.545025
K43K,38.337611,-96.988250
K43Y,47.887994,-94.258131
K44A,32.518386,-114.698011
K44B,45.177472,-69.244667
K44C,42.497778,-88.967611
K44G,41.855039,-83.870769
